IMAGE_URI,LABEL,X_MIN_A,Y_MIN_A,X_MAX_B,Y_MIN_B,X_MAX_C,Y_MAX_C,X_MIN_D,Y_MAX_D
tuile_183_png.rf.abdc53a22c9a2ea451869f27823602dc.jpg,element,0.0,0.41869999999999996,0.09140000000000001,0.41869999999999996,0.09140000000000001,0.4707,0.0,0.4707
tuile_183_png.rf.abdc53a22c9a2ea451869f27823602dc.jpg,element,0.001449999999999993,0.70115,0.09795,0.70115,0.09795,0.7572500000000001,0.001449999999999993,0.7572500000000001
tuile_183_png.rf.abdc53a22c9a2ea451869f27823602dc.jpg,element,0.09804999999999998,0.7075499999999999,0.26555,0.7075499999999999,0.26555,0.75905,0.09804999999999998,0.75905
tuile_183_png.rf.abdc53a22c9a2ea451869f27823602dc.jpg,element,0.26435000000000003,0.7065,0.42245000000000005,0.7065,0.42245000000000005,0.7573,0.26435000000000003,0.7573
tuile_183_png.rf.abdc53a22c9a2ea451869f27823602dc.jpg,element,0.4222499999999999,0.7084499999999999,0.58515,0.7084499999999999,0.58515,0.7569499999999999,0.4222499999999999,0.7569499999999999
tuile_183_png.rf.abdc53a22c9a2ea451869f27823602dc.jpg,element,0.58435,0.7085499999999999,0.74585,0.7085499999999999,0.74585,0.75245,0.58435,0.75245
tuile_183_png.rf.abdc53a22c9a2ea451869f27823602dc.jpg,element,0.58705,0.75275,0.74755,0.75275,0.74755,0.81945,0.58705,0.81945
tuile_183_png.rf.abdc53a22c9a2ea451869f27823602dc.jpg,element,0.4244,0.7639499999999999,0.5854,0.7639499999999999,0.5854,0.8180499999999999,0.4244,0.8180499999999999
tuile_183_png.rf.abdc53a22c9a2ea451869f27823602dc.jpg,element,0.26365000000000005,0.7632499999999999,0.42535,0.7632499999999999,0.42535,0.81275,0.26365000000000005,0.81275
tuile_183_png.rf.abdc53a22c9a2ea451869f27823602dc.jpg,element,0.09430000000000001,0.7611,0.2665,0.7611,0.2665,0.8117,0.09430000000000001,0.8117
tuile_183_png.rf.abdc53a22c9a2ea451869f27823602dc.jpg,element,0.0,0.7591499999999999,0.0962,0.7591499999999999,0.0962,0.81065,0.0,0.81065
tuile_183_png.rf.abdc53a22c9a2ea451869f27823602dc.jpg,rayon,0.0,0.0,0.797,0.0,0.797,0.1338,0.0,0.1338
tuile_183_png.rf.abdc53a22c9a2ea451869f27823602dc.jpg,rayon,0,0.3536,0.74745,0.3536,0.74745,0.477,0,0.477
tuile_183_png.rf.abdc53a22c9a2ea451869f27823602dc.jpg,rayon,0,0.698,0.7516499999999999,0.698,0.7516499999999999,0.817,0,0.817
tuile_201_png.rf.8b021eb200ef34e5bdb8fb7573be9a62.jpg,element,0.6938,0.20015000000000002,0.766,0.20015000000000002,0.766,0.23865,0.6938,0.23865
tuile_201_png.rf.8b021eb200ef34e5bdb8fb7573be9a62.jpg,element,0.77075,0.19865000000000002,0.8544500000000002,0.19865000000000002,0.8544500000000002,0.23695000000000002,0.77075,0.23695000000000002
tuile_201_png.rf.8b021eb200ef34e5bdb8fb7573be9a62.jpg,element,0.85975,0.20135,0.94645,0.20135,0.94645,0.23705,0.85975,0.23705
tuile_201_png.rf.8b021eb200ef34e5bdb8fb7573be9a62.jpg,element,0.69355,0.239,0.76585,0.239,0.76585,0.2802,0.69355,0.2802
tuile_201_png.rf.8b021eb200ef34e5bdb8fb7573be9a62.jpg,element,0.76785,0.24074999999999996,0.8643500000000001,0.24074999999999996,0.8643500000000001,0.27904999999999996,0.76785,0.27904999999999996
tuile_201_png.rf.8b021eb200ef34e5bdb8fb7573be9a62.jpg,element,0.8623500000000001,0.24064999999999998,0.94325,0.24064999999999998,0.94325,0.27575,0.8623500000000001,0.27575
tuile_201_png.rf.8b021eb200ef34e5bdb8fb7573be9a62.jpg,element,0.8559,0.43779999999999997,0.9432999999999999,0.43779999999999997,0.9432999999999999,0.48539999999999994,0.8559,0.48539999999999994
tuile_201_png.rf.8b021eb200ef34e5bdb8fb7573be9a62.jpg,element,0.85375,0.3928,0.94005,0.3928,0.94005,0.433,0.85375,0.433
tuile_201_png.rf.8b021eb200ef34e5bdb8fb7573be9a62.jpg,element,0.76325,0.3917,0.8491500000000001,0.3917,0.8491500000000001,0.43870000000000003,0.76325,0.43870000000000003
tuile_201_png.rf.8b021eb200ef34e5bdb8fb7573be9a62.jpg,element,0.7654,0.4416,0.854,0.4416,0.854,0.4948,0.7654,0.4948
tuile_201_png.rf.8b021eb200ef34e5bdb8fb7573be9a62.jpg,element,0.6959000000000001,0.39590000000000003,0.7621000000000001,0.39590000000000003,0.7621000000000001,0.4397,0.6959000000000001,0.4397
tuile_201_png.rf.8b021eb200ef34e5bdb8fb7573be9a62.jpg,element,0.69585,0.4416,0.7611499999999999,0.4416,0.7611499999999999,0.494,0.69585,0.494
tuile_201_png.rf.8b021eb200ef34e5bdb8fb7573be9a62.jpg,element,0.6990500000000001,0.6043499999999999,0.77835,0.6043499999999999,0.77835,0.63585,0.6990500000000001,0.63585
tuile_201_png.rf.8b021eb200ef34e5bdb8fb7573be9a62.jpg,element,0.6959,0.6406,0.7841,0.6406,0.7841,0.6844,0.6959,0.6844
tuile_201_png.rf.8b021eb200ef34e5bdb8fb7573be9a62.jpg,element,0.78505,0.6074499999999999,0.87795,0.6074499999999999,0.87795,0.6357499999999999,0.78505,0.6357499999999999
tuile_201_png.rf.8b021eb200ef34e5bdb8fb7573be9a62.jpg,element,0.7843,0.6386999999999999,0.8731,0.6386999999999999,0.8731,0.6823,0.7843,0.6823
tuile_201_png.rf.8b021eb200ef34e5bdb8fb7573be9a62.jpg,element,0.8778999999999999,0.6138,0.9684999999999999,0.6138,0.9684999999999999,0.6406,0.8778999999999999,0.6406
tuile_201_png.rf.8b021eb200ef34e5bdb8fb7573be9a62.jpg,element,0.8758500000000001,0.6377,0.9649500000000001,0.6377,0.9649500000000001,0.6801,0.8758500000000001,0.6801
tuile_201_png.rf.8b021eb200ef34e5bdb8fb7573be9a62.jpg,element,0.6441,0.20815,0.6937000000000001,0.20815,0.6937000000000001,0.27685,0.6441,0.27685
tuile_201_png.rf.8b021eb200ef34e5bdb8fb7573be9a62.jpg,element,0.6481,0.41509999999999997,0.6890999999999999,0.41509999999999997,0.6890999999999999,0.4713,0.6481,0.4713
tuile_201_png.rf.8b021eb200ef34e5bdb8fb7573be9a62.jpg,element,0.94015,0.3941,1,0.3941,1,0.43490000000000006,0.94015,0.43490000000000006
tuile_201_png.rf.8b021eb200ef34e5bdb8fb7573be9a62.jpg,element,0.94115,0.43765000000000004,1,0.43765000000000004,1,0.48515,0.94115,0.48515
tuile_201_png.rf.8b021eb200ef34e5bdb8fb7573be9a62.jpg,element,0.6641,0.6040999999999999,0.7009,0.6040999999999999,0.7009,0.6857,0.6641,0.6857
tuile_201_png.rf.8b021eb200ef34e5bdb8fb7573be9a62.jpg,element,0.66005,0.8120499999999999,0.7011499999999999,0.8120499999999999,0.7011499999999999,0.88215,0.66005,0.88215
tuile_201_png.rf.8b021eb200ef34e5bdb8fb7573be9a62.jpg,element,0.7054999999999999,0.8511000000000001,0.7671,0.8511000000000001,0.7671,0.8841,0.7054999999999999,0.8841
tuile_201_png.rf.8b021eb200ef34e5bdb8fb7573be9a62.jpg,element,0.76825,0.8492999999999999,0.85715,0.8492999999999999,0.85715,0.8860999999999999,0.76825,0.8860999999999999
tuile_201_png.rf.8b021eb200ef34e5bdb8fb7573be9a62.jpg,element,0.7030500000000001,0.8111499999999999,0.76635,0.8111499999999999,0.76635,0.8502499999999998,0.7030500000000001,0.8502499999999998
tuile_201_png.rf.8b021eb200ef34e5bdb8fb7573be9a62.jpg,element,0.7682500000000001,0.80815,0.8591500000000001,0.80815,0.8591500000000001,0.84845,0.7682500000000001,0.84845
tuile_201_png.rf.8b021eb200ef34e5bdb8fb7573be9a62.jpg,element,0.85815,0.8080999999999999,0.9440500000000001,0.8080999999999999,0.9440500000000001,0.8475,0.85815,0.8475
tuile_201_png.rf.8b021eb200ef34e5bdb8fb7573be9a62.jpg,element,0.85815,0.8492999999999999,0.9410499999999999,0.8492999999999999,0.9410499999999999,0.8891,0.85815,0.8891
tuile_201_png.rf.8b021eb200ef34e5bdb8fb7573be9a62.jpg,element,0.94405,0.8071499999999999,0.99815,0.8071499999999999,0.99815,0.84665,0.94405,0.84665
tuile_201_png.rf.8b021eb200ef34e5bdb8fb7573be9a62.jpg,element,0.9400999999999999,0.8475,0.9990999999999999,0.8475,0.9990999999999999,0.8871000000000001,0.9400999999999999,0.8871000000000001
tuile_201_png.rf.8b021eb200ef34e5bdb8fb7573be9a62.jpg,rayon,0.64115,0.20015,1,0.20015,1,0.28145,0.64115,0.28145
tuile_201_png.rf.8b021eb200ef34e5bdb8fb7573be9a62.jpg,rayon,0.64815,0.3851,1,0.3851,1,0.4867,0.64815,0.4867
tuile_201_png.rf.8b021eb200ef34e5bdb8fb7573be9a62.jpg,rayon,0.66205,0.5991500000000001,0.9999499999999999,0.5991500000000001,0.9999499999999999,0.68485,0.66205,0.68485
tuile_201_png.rf.8b021eb200ef34e5bdb8fb7573be9a62.jpg,rayon,0.6591499999999999,0.8101,1,0.8101,1,0.8875,0.6591499999999999,0.8875
tuile_204_png.rf.fe77f23dacc0d4d8168aaeacfe021b24.jpg,rayon,0.16535,0.0015999999999999903,0.27705,0.0015999999999999903,0.27705,0.40959999999999996,0.16535,0.40959999999999996
tuile_204_png.rf.fe77f23dacc0d4d8168aaeacfe021b24.jpg,rayon,0.39660000000000006,0.0006500000000000117,0.4696,0.0006500000000000117,0.4696,0.41275000000000006,0.39660000000000006,0.41275000000000006
tuile_204_png.rf.fe77f23dacc0d4d8168aaeacfe021b24.jpg,rayon,0.5679,4.999999999999449e-05,0.6517000000000001,4.999999999999449e-05,0.6517000000000001,0.40754999999999997,0.5679,0.40754999999999997
tuile_204_png.rf.fe77f23dacc0d4d8168aaeacfe021b24.jpg,rayon,0.7621000000000001,0,0.8475,0,0.8475,0.41065,0.7621000000000001,0.41065
tuile_204_png.rf.fe77f23dacc0d4d8168aaeacfe021b24.jpg,rayon,0.94745,4.999999999999449e-05,0.99995,4.999999999999449e-05,0.99995,0.39595,0.94745,0.39595
tuile_204_png.rf.fe77f23dacc0d4d8168aaeacfe021b24.jpg,rayon,0.5528000000000001,0.52015,0.6502,0.52015,0.6502,1,0.5528000000000001,1
tuile_204_png.rf.fe77f23dacc0d4d8168aaeacfe021b24.jpg,rayon,0.37479999999999997,0.5538500000000001,0.4894,0.5538500000000001,0.4894,0.99355,0.37479999999999997,0.99355
tuile_204_png.rf.fe77f23dacc0d4d8168aaeacfe021b24.jpg,rayon,0.1885,0.54755,0.2713,0.54755,0.2713,1,0.1885,1
tuile_204_png.rf.fe77f23dacc0d4d8168aaeacfe021b24.jpg,rayon,0,0.5422,0.07905000000000001,0.5422,0.07905000000000001,1.0,0,1.0
tuile_204_png.rf.fe77f23dacc0d4d8168aaeacfe021b24.jpg,rayon,0.7622,0.61905,0.8433999999999999,0.61905,0.8433999999999999,0.99995,0.7622,0.99995
tuile_204_png.rf.fe77f23dacc0d4d8168aaeacfe021b24.jpg,rayon,0.9454,0.6569999999999999,1.0,0.6569999999999999,1.0,0.9999999999999999,0.9454,0.9999999999999999
tuile_204_png.rf.fe77f23dacc0d4d8168aaeacfe021b24.jpg,rayon,0,0,0.06325,0,0.06325,0.34325,0,0.34325
tuile_204_png.rf.fe77f23dacc0d4d8168aaeacfe021b24.jpg,element,0.24540000000000003,0,0.278,0,0.278,0.03065,0.24540000000000003,0.03065
tuile_204_png.rf.fe77f23dacc0d4d8168aaeacfe021b24.jpg,element,0.24749999999999997,0.029600000000000015,0.27509999999999996,0.029600000000000015,0.27509999999999996,0.125,0.24749999999999997,0.125
tuile_204_png.rf.fe77f23dacc0d4d8168aaeacfe021b24.jpg,element,0.24639999999999998,0.12594999999999998,0.27599999999999997,0.12594999999999998,0.27599999999999997,0.21064999999999998,0.24639999999999998,0.21064999999999998
tuile_204_png.rf.fe77f23dacc0d4d8168aaeacfe021b24.jpg,element,0.3991,0.00014999999999999736,0.43490000000000006,0.00014999999999999736,0.43490000000000006,0.08485000000000001,0.3991,0.08485000000000001
tuile_204_png.rf.fe77f23dacc0d4d8168aaeacfe021b24.jpg,element,0.39665,0.08574999999999999,0.43275,0.08574999999999999,0.43275,0.17485,0.39665,0.17485
tuile_204_png.rf.fe77f23dacc0d4d8168aaeacfe021b24.jpg,element,0.39735000000000004,0.17565,0.43205,0.17565,0.43205,0.26535,0.39735000000000004,0.26535
tuile_204_png.rf.fe77f23dacc0d4d8168aaeacfe021b24.jpg,element,0.43300000000000005,0.1737,0.4696,0.1737,0.4696,0.2675,0.43300000000000005,0.2675
tuile_204_png.rf.fe77f23dacc0d4d8168aaeacfe021b24.jpg,element,0.43170000000000003,0.08325,0.4703,0.08325,0.4703,0.17275000000000001,0.43170000000000003,0.17275000000000001
tuile_204_png.rf.fe77f23dacc0d4d8168aaeacfe021b24.jpg,element,0.4338,0.0,0.4674,0.0,0.4674,0.0848,0.4338,0.0848
tuile_204_png.rf.fe77f23dacc0d4d8168aaeacfe021b24.jpg,element,0.39899999999999997,0.26465000000000005,0.432,0.26465000000000005,0.432,0.35175,0.39899999999999997,0.35175
tuile_204_png.rf.fe77f23dacc0d4d8168aaeacfe021b24.jpg,element,0.43385,0.2643,0.46554999999999996,0.2643,0.46554999999999996,0.3507,0.43385,0.3507
tuile_204_png.rf.fe77f23dacc0d4d8168aaeacfe021b24.jpg,element,0.39699999999999996,0.3526500000000001,0.46459999999999996,0.3526500000000001,0.46459999999999996,0.40855,0.39699999999999996,0.40855
tuile_204_png.rf.fe77f23dacc0d4d8168aaeacfe021b24.jpg,element,0.5717,0.0006500000000000047,0.6119,0.0006500000000000047,0.6119,0.08335000000000001,0.5717,0.08335000000000001
tuile_204_png.rf.fe77f23dacc0d4d8168aaeacfe021b24.jpg,element,0.5708,0.08479999999999999,0.6128,0.08479999999999999,0.6128,0.1738,0.5708,0.1738
tuile_204_png.rf.fe77f23dacc0d4d8168aaeacfe021b24.jpg,element,0.56955,0.1756,0.6128499999999999,0.1756,0.6128499999999999,0.2622,0.56955,0.2622
tuile_204_png.rf.fe77f23dacc0d4d8168aaeacfe021b24.jpg,element,0.5706,0.26365,0.6100000000000001,0.26365,0.6100000000000001,0.34954999999999997,0.5706,0.34954999999999997
tuile_204_png.rf.fe77f23dacc0d4d8168aaeacfe021b24.jpg,element,0.24534999999999998,0.20749999999999996,0.27504999999999996,0.20749999999999996,0.27504999999999996,0.2637,0.24534999999999998,0.2637
tuile_204_png.rf.fe77f23dacc0d4d8168aaeacfe021b24.jpg,element,0.24225,0.26660000000000006,0.27515,0.26660000000000006,0.27515,0.3486,0.24225,0.3486
tuile_204_png.rf.fe77f23dacc0d4d8168aaeacfe021b24.jpg,element,0.6095999999999999,0,0.6492,0,0.6492,0.08385000000000001,0.6095999999999999,0.08385000000000001
tuile_204_png.rf.fe77f23dacc0d4d8168aaeacfe021b24.jpg,element,0.6106,0.08389999999999999,0.6492,0.08389999999999999,0.6492,0.1749,0.6106,0.1749
tuile_204_png.rf.fe77f23dacc0d4d8168aaeacfe021b24.jpg,element,0.6107,0.1757,0.6483000000000001,0.1757,0.6483000000000001,0.2601,0.6107,0.2601
tuile_204_png.rf.fe77f23dacc0d4d8168aaeacfe021b24.jpg,element,0.61065,0.25984999999999997,0.65115,0.25984999999999997,0.65115,0.34954999999999997,0.61065,0.34954999999999997
tuile_204_png.rf.fe77f23dacc0d4d8168aaeacfe021b24.jpg,element,0.5685,0.3496,0.6473,0.3496,0.6473,0.4024,0.5685,0.4024
tuile_204_png.rf.fe77f23dacc0d4d8168aaeacfe021b24.jpg,element,0.76505,0.0005999999999999964,0.8043499999999999,0.0005999999999999964,0.8043499999999999,0.0822,0.76505,0.0822
tuile_204_png.rf.fe77f23dacc0d4d8168aaeacfe021b24.jpg,element,0.7631000000000001,0.08190000000000001,0.8043,0.08190000000000001,0.8043,0.1759,0.7631000000000001,0.1759
tuile_204_png.rf.fe77f23dacc0d4d8168aaeacfe021b24.jpg,element,0.7620500000000001,0.17759999999999998,0.80535,0.17759999999999998,0.80535,0.2696,0.7620500000000001,0.2696
tuile_204_png.rf.fe77f23dacc0d4d8168aaeacfe021b24.jpg,element,0.7641000000000001,0.27044999999999997,0.8033,0.27044999999999997,0.8033,0.34755,0.7641000000000001,0.34755
tuile_204_png.rf.fe77f23dacc0d4d8168aaeacfe021b24.jpg,element,0.76325,0.34785,0.8443499999999999,0.34785,0.8443499999999999,0.40954999999999997,0.76325,0.40954999999999997
tuile_204_png.rf.fe77f23dacc0d4d8168aaeacfe021b24.jpg,element,0.80645,0.00014999999999999736,0.84635,0.00014999999999999736,0.84635,0.08105,0.80645,0.08105
tuile_204_png.rf.fe77f23dacc0d4d8168aaeacfe021b24.jpg,element,0.8032000000000001,0.08014999999999999,0.8464,0.08014999999999999,0.8464,0.17664999999999997,0.8032000000000001,0.17664999999999997
tuile_204_png.rf.fe77f23dacc0d4d8168aaeacfe021b24.jpg,element,0.8054,0.17489999999999997,0.8454,0.17489999999999997,0.8454,0.26949999999999996,0.8054,0.26949999999999996
tuile_204_png.rf.fe77f23dacc0d4d8168aaeacfe021b24.jpg,element,0.80325,0.2686,0.84535,0.2686,0.84535,0.34600000000000003,0.80325,0.34600000000000003
tuile_204_png.rf.fe77f23dacc0d4d8168aaeacfe021b24.jpg,element,0.19374999999999998,0.698,0.22244999999999998,0.698,0.22244999999999998,0.7811999999999999,0.19374999999999998,0.7811999999999999
tuile_204_png.rf.fe77f23dacc0d4d8168aaeacfe021b24.jpg,element,0.19380000000000003,0.78115,0.2222,0.78115,0.2222,0.88445,0.19380000000000003,0.88445
tuile_204_png.rf.fe77f23dacc0d4d8168aaeacfe021b24.jpg,element,0.19385000000000002,0.8833000000000001,0.22635,0.8833000000000001,0.22635,0.9725,0.19385000000000002,0.9725
tuile_204_png.rf.fe77f23dacc0d4d8168aaeacfe021b24.jpg,element,0.22725,0.8845,0.26215,0.8845,0.26215,0.9758999999999999,0.22725,0.9758999999999999
tuile_204_png.rf.fe77f23dacc0d4d8168aaeacfe021b24.jpg,element,0.22640000000000002,0.786,0.25880000000000003,0.786,0.25880000000000003,0.8802000000000001,0.22640000000000002,0.8802000000000001
tuile_204_png.rf.fe77f23dacc0d4d8168aaeacfe021b24.jpg,element,0.2234,0.6931999999999999,0.258,0.6931999999999999,0.258,0.7843999999999999,0.2234,0.7843999999999999
tuile_204_png.rf.fe77f23dacc0d4d8168aaeacfe021b24.jpg,element,0.1928,0.5545,0.2548,0.5545,0.2548,0.6906999999999999,0.1928,0.6906999999999999
tuile_204_png.rf.fe77f23dacc0d4d8168aaeacfe021b24.jpg,element,0.0317,0.6053999999999999,0.0675,0.6053999999999999,0.0675,0.6894,0.0317,0.6894
tuile_204_png.rf.fe77f23dacc0d4d8168aaeacfe021b24.jpg,element,0.03495,0.6896000000000001,0.06745000000000001,0.6896000000000001,0.06745000000000001,0.785,0.03495,0.785
tuile_204_png.rf.fe77f23dacc0d4d8168aaeacfe021b24.jpg,element,0.03375,0.7823,0.06745,0.7823,0.06745,0.8807,0.03375,0.8807
tuile_204_png.rf.fe77f23dacc0d4d8168aaeacfe021b24.jpg,element,0.0338,0.8812000000000001,0.06559999999999999,0.8812000000000001,0.06559999999999999,0.9696000000000001,0.0338,0.9696000000000001
tuile_204_png.rf.fe77f23dacc0d4d8168aaeacfe021b24.jpg,element,0.003300000000000001,0.6012000000000001,0.033100000000000004,0.6012000000000001,0.033100000000000004,0.6884,0.003300000000000001,0.6884
tuile_204_png.rf.fe77f23dacc0d4d8168aaeacfe021b24.jpg,element,0.005299999999999999,0.6896000000000001,0.0327,0.6896000000000001,0.0327,0.7812,0.005299999999999999,0.7812
tuile_204_png.rf.fe77f23dacc0d4d8168aaeacfe021b24.jpg,element,0.0052499999999999995,0.7833,0.03375,0.7833,0.03375,0.8797,0.0052499999999999995,0.8797
tuile_204_png.rf.fe77f23dacc0d4d8168aaeacfe021b24.jpg,element,0.00625,0.878,0.03375,0.878,0.03375,0.9695999999999999,0.00625,0.9695999999999999
tuile_212_png.rf.9c48026d4246f5dd937b2f4bcc4ddbfa.jpg,element,0.025400000000000006,0.2191,0.30579999999999996,0.2191,0.30579999999999996,0.3163,0.025400000000000006,0.3163
tuile_212_png.rf.9c48026d4246f5dd937b2f4bcc4ddbfa.jpg,element,0.30224999999999996,0.21595000000000003,0.58135,0.21595000000000003,0.58135,0.30585,0.30224999999999996,0.30585
tuile_212_png.rf.9c48026d4246f5dd937b2f4bcc4ddbfa.jpg,element,0.5791000000000001,0.1843,0.8559,0.1843,0.8559,0.3043,0.5791000000000001,0.3043
tuile_212_png.rf.9c48026d4246f5dd937b2f4bcc4ddbfa.jpg,element,0.85595,0.1843,1,0.1843,1,0.28469999999999995,0.85595,0.28469999999999995
tuile_212_png.rf.9c48026d4246f5dd937b2f4bcc4ddbfa.jpg,element,0.8778499999999999,0.6264500000000002,0.9969499999999999,0.6264500000000002,0.9969499999999999,0.7343500000000001,0.8778499999999999,0.7343500000000001
tuile_212_png.rf.9c48026d4246f5dd937b2f4bcc4ddbfa.jpg,element,0.5985499999999999,0.64535,0.87805,0.64535,0.87805,0.73385,0.5985499999999999,0.73385
tuile_212_png.rf.9c48026d4246f5dd937b2f4bcc4ddbfa.jpg,element,0.33255,0.6464,0.59905,0.6464,0.59905,0.763,0.33255,0.763
tuile_212_png.rf.9c48026d4246f5dd937b2f4bcc4ddbfa.jpg,element,0.0474,0.67505,0.3296,0.67505,0.3296,0.7633500000000001,0.0474,0.7633500000000001
tuile_212_png.rf.9c48026d4246f5dd937b2f4bcc4ddbfa.jpg,element,0.0,0.6748500000000001,0.0464,0.6748500000000001,0.0464,0.7897500000000001,0.0,0.7897500000000001
tuile_212_png.rf.9c48026d4246f5dd937b2f4bcc4ddbfa.jpg,element,0.0011000000000000038,0.8089000000000001,0.0579,0.8089000000000001,0.0579,0.9117000000000001,0.0011000000000000038,0.9117000000000001
tuile_212_png.rf.9c48026d4246f5dd937b2f4bcc4ddbfa.jpg,element,0.06329999999999997,0.80545,0.3383,0.80545,0.3383,0.90175,0.06329999999999997,0.90175
tuile_212_png.rf.9c48026d4246f5dd937b2f4bcc4ddbfa.jpg,element,0.34214999999999995,0.7822,0.60805,0.7822,0.60805,0.9012,0.34214999999999995,0.9012
tuile_212_png.rf.9c48026d4246f5dd937b2f4bcc4ddbfa.jpg,element,0.60745,0.78115,0.87215,0.78115,0.87215,0.87205,0.60745,0.87205
tuile_212_png.rf.9c48026d4246f5dd937b2f4bcc4ddbfa.jpg,element,0.53905,0.96755,0.73535,0.96755,0.73535,1,0.53905,1
tuile_212_png.rf.9c48026d4246f5dd937b2f4bcc4ddbfa.jpg,rayon,0.0032499999999999196,0.1748,0.9999499999999999,0.1748,0.9999499999999999,0.302,0.0032499999999999196,0.302
tuile_212_png.rf.9c48026d4246f5dd937b2f4bcc4ddbfa.jpg,rayon,0.0012000000000000899,0.6338,1.0,0.6338,1.0,0.9046,0.0012000000000000899,0.9046
tuile_247_png.rf.8f730040d55fa94fb916b84d3d3fa8ef.jpg,element,0.81595,0,1,0,1,0.09065000000000001,0.81595,0.09065000000000001
tuile_247_png.rf.8f730040d55fa94fb916b84d3d3fa8ef.jpg,element,0.9202,0.09380000000000002,1.0,0.09380000000000002,1.0,0.2694,0.9202,0.2694
tuile_247_png.rf.8f730040d55fa94fb916b84d3d3fa8ef.jpg,element,0.9159499999999999,0.27044999999999997,1,0.27044999999999997,1,0.48755000000000004,0.9159499999999999,0.48755000000000004
tuile_247_png.rf.8f730040d55fa94fb916b84d3d3fa8ef.jpg,element,0.9159499999999999,0.48464999999999997,1,0.48464999999999997,1,0.69695,0.9159499999999999,0.69695
tuile_247_png.rf.8f730040d55fa94fb916b84d3d3fa8ef.jpg,element,0.9148,0.6960500000000001,0.9999999999999999,0.6960500000000001,0.9999999999999999,0.90015,0.9148,0.90015
tuile_247_png.rf.8f730040d55fa94fb916b84d3d3fa8ef.jpg,element,0.8149,0.6896500000000001,0.9142999999999999,0.6896500000000001,0.9142999999999999,0.89215,0.8149,0.89215
tuile_247_png.rf.8f730040d55fa94fb916b84d3d3fa8ef.jpg,element,0.81275,0.48119999999999996,0.9142499999999999,0.48119999999999996,0.9142499999999999,0.6808,0.81275,0.6808
tuile_247_png.rf.8f730040d55fa94fb916b84d3d3fa8ef.jpg,element,0.8159,0.26855,0.9132999999999999,0.26855,0.9132999999999999,0.47705000000000003,0.8159,0.47705000000000003
tuile_247_png.rf.8f730040d55fa94fb916b84d3d3fa8ef.jpg,element,0.8169,0.09485,0.9171,0.09485,0.9171,0.27615,0.8169,0.27615
tuile_247_png.rf.8f730040d55fa94fb916b84d3d3fa8ef.jpg,element,0.5549,0.0485,0.6167,0.0485,0.6167,0.1709,0.5549,0.1709
tuile_247_png.rf.8f730040d55fa94fb916b84d3d3fa8ef.jpg,element,0.5548500000000001,0.1814,0.61195,0.1814,0.61195,0.2864,0.5548500000000001,0.2864
tuile_247_png.rf.8f730040d55fa94fb916b84d3d3fa8ef.jpg,element,0.55275,0.30385,0.6138499999999999,0.30385,0.6138499999999999,0.41275,0.55275,0.41275
tuile_247_png.rf.8f730040d55fa94fb916b84d3d3fa8ef.jpg,element,0.5538000000000001,0.42719999999999997,0.609,0.42719999999999997,0.609,0.5379999999999999,0.5538000000000001,0.5379999999999999
tuile_247_png.rf.8f730040d55fa94fb916b84d3d3fa8ef.jpg,element,0.5527,0.55445,0.6071,0.55445,0.6071,0.65695,0.5527,0.65695
tuile_247_png.rf.8f730040d55fa94fb916b84d3d3fa8ef.jpg,element,0.5591,0.6692999999999999,0.6119,0.6692999999999999,0.6119,0.7917,0.5591,0.7917
tuile_247_png.rf.8f730040d55fa94fb916b84d3d3fa8ef.jpg,element,0.42219999999999996,0.7896000000000001,0.6128,0.7896000000000001,0.6128,0.895,0.42219999999999996,0.895
tuile_247_png.rf.8f730040d55fa94fb916b84d3d3fa8ef.jpg,rayon,0.42815000000000003,0.0,0.61585,0.0,0.61585,0.898,0.42815000000000003,0.898
tuile_247_png.rf.8f730040d55fa94fb916b84d3d3fa8ef.jpg,rayon,0.81595,0.0,0.99945,0.0,0.99945,0.9007999999999999,0.81595,0.9007999999999999
tuile_268_png.rf.6bf279ffaf3d9ca1196f7f7ed5256ca7.jpg,rayon,0.21905,0,0.40715,0,0.40715,0.99925,0.21905,0.99925
tuile_268_png.rf.6bf279ffaf3d9ca1196f7f7ed5256ca7.jpg,element,0.2235,0.09385,0.3075,0.09385,0.3075,0.28955000000000003,0.2235,0.28955000000000003
tuile_268_png.rf.6bf279ffaf3d9ca1196f7f7ed5256ca7.jpg,element,0.22250000000000003,0.29059999999999997,0.3085,0.29059999999999997,0.3085,0.48560000000000003,0.22250000000000003,0.48560000000000003
tuile_268_png.rf.6bf279ffaf3d9ca1196f7f7ed5256ca7.jpg,element,0.2233,0.48365,0.30670000000000003,0.48365,0.30670000000000003,0.67695,0.2233,0.67695
tuile_268_png.rf.6bf279ffaf3d9ca1196f7f7ed5256ca7.jpg,element,0.22110000000000002,0.6769000000000001,0.3057,0.6769000000000001,0.3057,0.8727,0.22110000000000002,0.8727
tuile_268_png.rf.6bf279ffaf3d9ca1196f7f7ed5256ca7.jpg,element,0.22115,0.8721,0.30385,0.8721,0.30385,0.9991,0.22115,0.9991
tuile_268_png.rf.6bf279ffaf3d9ca1196f7f7ed5256ca7.jpg,element,0.32325,0.8727499999999999,0.40614999999999996,0.8727499999999999,0.40614999999999996,0.99545,0.32325,0.99545
